Date,DateKey,Year,Quarter,Month,MonthName,MonthIdx,Day,FiscalYear,FiscalQuarter,FiscalMonth,Weekday,IsWeekend,IsCurrentMonth,SeasonalityWeight,TrendWeight,DemandWeight
2024-03-04,20240304,2024,Q1,3,Mar,202403,4,2023,FQ4,12,Monday,False,False,1.0,1.0488363363363362,1.0488363363363362
2024-03-05,20240305,2024,Q1,3,Mar,202403,5,2023,FQ4,12,Tuesday,False,False,1.0,1.049024024024024,1.049024024024024
2024-03-06,20240306,2024,Q1,3,Mar,202403,6,2023,FQ4,12,Wednesday,False,False,1.0,1.0492117117117117,1.0492117117117117
2024-03-07,20240307,2024,Q1,3,Mar,202403,7,2023,FQ4,12,Thursday,False,False,1.0,1.0493993993993993,1.0493993993993993
2024-03-08,20240308,2024,Q1,3,Mar,202403,8,2023,FQ4,12,Friday,False,False,1.0,1.0495870870870871,1.0495870870870871
2024-03-09,20240309,2024,Q1,3,Mar,202403,9,2023,FQ4,12,Saturday,True,False,1.15,1.0497747747747748,1.207240990990991
2024-03-10,20240310,2024,Q1,3,Mar,202403,10,2023,FQ4,12,Sunday,True,False,1.15,1.0499624624624624,1.2074568318318317
2024-03-11,20240311,2024,Q1,3,Mar,202403,11,2023,FQ4,12,Monday,False,False,1.0,1.05015015015015,1.05015015015015
2024-03-12,20240312,2024,Q1,3,Mar,202403,12,2023,FQ4,12,Tuesday,False,False,1.0,1.0503378378378379,1.0503378378378379
2024-03-13,20240313,2024,Q1,3,Mar,202403,13,2023,FQ4,12,Wednesday,False,False,1.0,1.0505255255255255,1.0505255255255255
2024-03-14,20240314,2024,Q1,3,Mar,202403,14,2023,FQ4,12,Thursday,False,False,1.0,1.050713213213213,1.050713213213213
2024-03-15,20240315,2024,Q1,3,Mar,202403,15,2023,FQ4,12,Friday,False,False,1.0,1.050900900900901,1.050900900900901
2024-03-16,20240316,2024,Q1,3,Mar,202403,16,2023,FQ4,12,Saturday,True,False,1.15,1.0510885885885886,1.2087518768768768
2024-03-17,20240317,2024,Q1,3,Mar,202403,17,2023,FQ4,12,Sunday,True,False,1.15,1.0512762762762762,1.2089677177177176
2024-03-18,20240318,2024,Q1,3,Mar,202403,18,2023,FQ4,12,Monday,False,False,1.0,1.0514639639639638,1.0514639639639638
2024-03-19,20240319,2024,Q1,3,Mar,202403,19,2023,FQ4,12,Tuesday,False,False,1.0,1.0516516516516516,1.0516516516516516
2024-03-20,20240320,2024,Q1,3,Mar,202403,20,2023,FQ4,12,Wednesday,False,False,1.0,1.0518393393393393,1.0518393393393393
2024-03-21,20240321,2024,Q1,3,Mar,202403,21,2023,FQ4,12,Thursday,False,False,1.0,1.052027027027027,1.052027027027027
2024-03-22,20240322,2024,Q1,3,Mar,202403,22,2023,FQ4,12,Friday,False,False,1.0,1.0522147147147147,1.0522147147147147
2024-03-23,20240323,2024,Q1,3,Mar,202403,23,2023,FQ4,12,Saturday,True,False,1.15,1.0524024024024023,1.2102627627627627
2024-03-24,20240324,2024,Q1,3,Mar,202403,24,2023,FQ4,12,Sunday,True,False,1.15,1.05259009009009,1.2104786036036033
2024-03-25,20240325,2024,Q1,3,Mar,202403,25,2023,FQ4,12,Monday,False,False,1.0,1.0527777777777778,1.0527777777777778
2024-03-26,20240326,2024,Q1,3,Mar,202403,26,2023,FQ4,12,Tuesday,False,False,1.0,1.0529654654654654,1.0529654654654654
2024-03-27,20240327,2024,Q1,3,Mar,202403,27,2023,FQ4,12,Wednesday,False,False,1.0,1.053153153153153,1.053153153153153
2024-03-28,20240328,2024,Q1,3,Mar,202403,28,2023,FQ4,12,Thursday,False,False,1.0,1.053340840840841,1.053340840840841
2024-03-29,20240329,2024,Q1,3,Mar,202403,29,2023,FQ4,12,Friday,False,False,1.0,1.0535285285285285,1.0535285285285285
2024-03-30,20240330,2024,Q1,3,Mar,202403,30,2023,FQ4,12,Saturday,True,False,1.15,1.0537162162162161,1.2117736486486486
2024-03-31,20240331,2024,Q1,3,Mar,202403,31,2023,FQ4,12,Sunday,True,False,1.15,1.0539039039039038,1.2119894894894891
2024-04-01,20240401,2024,Q2,4,Apr,202404,1,2024,FQ1,1,Monday,False,False,1.02,1.0540915915915916,1.0751734234234234
2024-04-02,20240402,2024,Q2,4,Apr,202404,2,2024,FQ1,1,Tuesday,False,False,1.02,1.0542792792792792,1.0753648648648648
2024-04-03,20240403,2024,Q2,4,Apr,202404,3,2024,FQ1,1,Wednesday,False,False,1.02,1.0544669669669668,1.0755563063063063
2024-04-04,20240404,2024,Q2,4,Apr,202404,4,2024,FQ1,1,Thursday,False,False,1.02,1.0546546546546547,1.0757477477477477
2024-04-05,20240405,2024,Q2,4,Apr,202404,5,2024,FQ1,1,Friday,False,False,1.02,1.0548423423423423,1.0759391891891892
2024-04-06,20240406,2024,Q2,4,Apr,202404,6,2024,FQ1,1,Saturday,True,False,1.1729999999999998,1.05503003003003,1.2375502252252248
2024-04-07,20240407,2024,Q2,4,Apr,202404,7,2024,FQ1,1,Sunday,True,False,1.1729999999999998,1.0552177177177176,1.2377703828828825
2024-04-08,20240408,2024,Q2,4,Apr,202404,8,2024,FQ1,1,Monday,False,False,1.02,1.0554054054054054,1.0765135135135135
2024-04-09,20240409,2024,Q2,4,Apr,202404,9,2024,FQ1,1,Tuesday,False,False,1.02,1.055593093093093,1.076704954954955
2024-04-10,20240410,2024,Q2,4,Apr,202404,10,2024,FQ1,1,Wednesday,False,False,1.02,1.0557807807807809,1.0768963963963964
2024-04-11,20240411,2024,Q2,4,Apr,202404,11,2024,FQ1,1,Thursday,False,False,1.02,1.0559684684684685,1.077087837837838
2024-04-12,20240412,2024,Q2,4,Apr,202404,12,2024,FQ1,1,Friday,False,False,1.02,1.056156156156156,1.0772792792792791
2024-04-13,20240413,2024,Q2,4,Apr,202404,13,2024,FQ1,1,Saturday,True,False,1.1729999999999998,1.0563438438438437,1.2390913288288286
2024-04-14,20240414,2024,Q2,4,Apr,202404,14,2024,FQ1,1,Sunday,True,False,1.1729999999999998,1.0565315315315316,1.2393114864864863
2024-04-15,20240415,2024,Q2,4,Apr,202404,15,2024,FQ1,1,Monday,False,False,1.02,1.0567192192192192,1.0778536036036035
2024-04-16,20240416,2024,Q2,4,Apr,202404,16,2024,FQ1,1,Tuesday,False,False,1.02,1.0569069069069068,1.078045045045045
2024-04-17,20240417,2024,Q2,4,Apr,202404,17,2024,FQ1,1,Wednesday,False,False,1.02,1.0570945945945946,1.0782364864864866
2024-04-18,20240418,2024,Q2,4,Apr,202404,18,2024,FQ1,1,Thursday,False,False,1.02,1.0572822822822823,1.0784279279279279
2024-04-19,20240419,2024,Q2,4,Apr,202404,19,2024,FQ1,1,Friday,False,False,1.02,1.05746996996997,1.0786193693693693
2024-04-20,20240420,2024,Q2,4,Apr,202404,20,2024,FQ1,1,Saturday,True,False,1.1729999999999998,1.0576576576576575,1.240632432432432
2024-04-21,20240421,2024,Q2,4,Apr,202404,21,2024,FQ1,1,Sunday,True,False,1.1729999999999998,1.0578453453453454,1.24085259009009
2024-04-22,20240422,2024,Q2,4,Apr,202404,22,2024,FQ1,1,Monday,False,False,1.02,1.058033033033033,1.0791936936936937
2024-04-23,20240423,2024,Q2,4,Apr,202404,23,2024,FQ1,1,Tuesday,False,False,1.02,1.0582207207207206,1.0793851351351351
2024-04-24,20240424,2024,Q2,4,Apr,202404,24,2024,FQ1,1,Wednesday,False,False,1.02,1.0584084084084084,1.0795765765765766
2024-04-25,20240425,2024,Q2,4,Apr,202404,25,2024,FQ1,1,Thursday,False,False,1.02,1.058596096096096,1.079768018018018
2024-04-26,20240426,2024,Q2,4,Apr,202404,26,2024,FQ1,1,Friday,False,False,1.02,1.0587837837837837,1.0799594594594595
2024-04-27,20240427,2024,Q2,4,Apr,202404,27,2024,FQ1,1,Saturday,True,False,1.1729999999999998,1.0589714714714713,1.2421735360360358
2024-04-28,20240428,2024,Q2,4,Apr,202404,28,2024,FQ1,1,Sunday,True,False,1.1729999999999998,1.0591591591591591,1.2423936936936935
2024-04-29,20240429,2024,Q2,4,Apr,202404,29,2024,FQ1,1,Monday,False,False,1.02,1.0593468468468468,1.0805337837837836
2024-04-30,20240430,2024,Q2,4,Apr,202404,30,2024,FQ1,1,Tuesday,False,False,1.02,1.0595345345345346,1.0807252252252253
2024-05-01,20240501,2024,Q2,5,May,202405,1,2024,FQ1,2,Wednesday,False,False,1.05,1.0597222222222222,1.1127083333333334
2024-05-02,20240502,2024,Q2,5,May,202405,2,2024,FQ1,2,Thursday,False,False,1.05,1.0599099099099099,1.1129054054054055
2024-05-03,20240503,2024,Q2,5,May,202405,3,2024,FQ1,2,Friday,False,False,1.05,1.0600975975975975,1.1131024774774774
2024-05-04,20240504,2024,Q2,5,May,202405,4,2024,FQ1,2,Saturday,True,False,1.2075,1.0602852852852853,1.2802944819819821
2024-05-05,20240505,2024,Q2,5,May,202405,5,2024,FQ1,2,Sunday,True,False,1.2075,1.060472972972973,1.2805211148648648
2024-05-06,20240506,2024,Q2,5,May,202405,6,2024,FQ1,2,Monday,False,False,1.05,1.0606606606606606,1.1136936936936936
2024-05-07,20240507,2024,Q2,5,May,202405,7,2024,FQ1,2,Tuesday,False,False,1.05,1.0608483483483484,1.113890765765766
2024-05-08,20240508,2024,Q2,5,May,202405,8,2024,FQ1,2,Wednesday,False,False,1.05,1.061036036036036,1.1140878378378378
2024-05-09,20240509,2024,Q2,5,May,202405,9,2024,FQ1,2,Thursday,False,False,1.05,1.0612237237237236,1.11428490990991
2024-05-10,20240510,2024,Q2,5,May,202405,10,2024,FQ1,2,Friday,False,False,1.05,1.0614114114114113,1.1144819819819818
2024-05-11,20240511,2024,Q2,5,May,202405,11,2024,FQ1,2,Saturday,True,False,1.2075,1.061599099099099,1.2818809121621622
2024-05-12,20240512,2024,Q2,5,May,202405,12,2024,FQ1,2,Sunday,True,False,1.2075,1.0617867867867867,1.282107545045045
2024-05-13,20240513,2024,Q2,5,May,202405,13,2024,FQ1,2,Monday,False,False,1.05,1.0619744744744744,1.115073198198198
2024-05-14,20240514,2024,Q2,5,May,202405,14,2024,FQ1,2,Tuesday,False,False,1.05,1.0621621621621622,1.1152702702702704
2024-05-15,20240515,2024,Q2,5,May,202405,15,2024,FQ1,2,Wednesday,False,False,1.05,1.0623498498498498,1.1154673423423425
2024-05-16,20240516,2024,Q2,5,May,202405,16,2024,FQ1,2,Thursday,False,False,1.05,1.0625375375375374,1.1156644144144143
2024-05-17,20240517,2024,Q2,5,May,202405,17,2024,FQ1,2,Friday,False,False,1.05,1.062725225225225,1.1158614864864864
2024-05-18,20240518,2024,Q2,5,May,202405,18,2024,FQ1,2,Saturday,True,False,1.2075,1.062912912912913,1.2834673423423424
2024-05-19,20240519,2024,Q2,5,May,202405,19,2024,FQ1,2,Sunday,True,False,1.2075,1.0631006006006005,1.2836939752252252
2024-05-20,20240520,2024,Q2,5,May,202405,20,2024,FQ1,2,Monday,False,False,1.05,1.0632882882882881,1.1164527027027027
2024-05-21,20240521,2024,Q2,5,May,202405,21,2024,FQ1,2,Tuesday,False,False,1.05,1.063475975975976,1.1166497747747748
2024-05-22,20240522,2024,Q2,5,May,202405,22,2024,FQ1,2,Wednesday,False,False,1.05,1.0636636636636636,1.1168468468468469
2024-05-23,20240523,2024,Q2,5,May,202405,23,2024,FQ1,2,Thursday,False,False,1.05,1.0638513513513512,1.1170439189189187
2024-05-24,20240524,2024,Q2,5,May,202405,24,2024,FQ1,2,Friday,False,False,1.05,1.064039039039039,1.117240990990991
2024-05-25,20240525,2024,Q2,5,May,202405,25,2024,FQ1,2,Saturday,True,False,1.2075,1.0642267267267267,1.2850537725225224
2024-05-26,20240526,2024,Q2,5,May,202405,26,2024,FQ1,2,Sunday,True,False,1.2075,1.0644144144144143,1.2852804054054052
2024-05-27,20240527,2024,Q2,5,May,202405,27,2024,FQ1,2,Monday,False,False,1.05,1.0646021021021022,1.1178322072072073
2024-05-28,20240528,2024,Q2,5,May,202405,28,2024,FQ1,2,Tuesday,False,False,1.05,1.0647897897897898,1.1180292792792794
2024-05-29,20240529,2024,Q2,5,May,202405,29,2024,FQ1,2,Wednesday,False,False,1.05,1.0649774774774774,1.1182263513513513
2024-05-30,20240530,2024,Q2,5,May,202405,30,2024,FQ1,2,Thursday,False,False,1.05,1.065165165165165,1.1184234234234234
2024-05-31,20240531,2024,Q2,5,May,202405,31,2024,FQ1,2,Friday,False,False,1.05,1.0653528528528529,1.1186204954954955
2024-06-01,20240601,2024,Q2,6,Jun,202406,1,2024,FQ1,3,Saturday,True,False,1.242,1.0655405405405405,1.3234013513513512
2024-06-02,20240602,2024,Q2,6,Jun,202406,2,2024,FQ1,3,Sunday,True,False,1.242,1.065728228228228,1.3236344594594593
2024-06-03,20240603,2024,Q2,6,Jun,202406,3,2024,FQ1,3,Monday,False,False,1.08,1.065915915915916,1.1511891891891892
2024-06-04,20240604,2024,Q2,6,Jun,202406,4,2024,FQ1,3,Tuesday,False,False,1.08,1.0661036036036036,1.151391891891892
2024-06-05,20240605,2024,Q2,6,Jun,202406,5,2024,FQ1,3,Wednesday,False,False,1.08,1.0662912912912912,1.1515945945945945
2024-06-06,20240606,2024,Q2,6,Jun,202406,6,2024,FQ1,3,Thursday,False,False,1.08,1.0664789789789788,1.1517972972972972
2024-06-07,20240607,2024,Q2,6,Jun,202406,7,2024,FQ1,3,Friday,False,False,1.08,1.0666666666666667,1.1520000000000001
2024-06-08,20240608,2024,Q2,6,Jun,202406,8,2024,FQ1,3,Saturday,True,False,1.242,1.0668543543543543,1.325033108108108
2024-06-09,20240609,2024,Q2,6,Jun,202406,9,2024,FQ1,3,Sunday,True,False,1.242,1.067042042042042,1.325266216216216
2024-06-10,20240610,2024,Q2,6,Jun,202406,10,2024,FQ1,3,Monday,False,False,1.08,1.0672297297297297,1.152608108108108
2024-06-11,20240611,2024,Q2,6,Jun,202406,11,2024,FQ1,3,Tuesday,False,False,1.08,1.0674174174174174,1.1528108108108108
2024-06-12,20240612,2024,Q2,6,Jun,202406,12,2024,FQ1,3,Wednesday,False,False,1.08,1.067605105105105,1.1530135135135136
2024-06-13,20240613,2024,Q2,6,Jun,202406,13,2024,FQ1,3,Thursday,False,False,1.08,1.0677927927927928,1.1532162162162163
2024-06-14,20240614,2024,Q2,6,Jun,202406,14,2024,FQ1,3,Friday,False,False,1.08,1.0679804804804804,1.153418918918919
2024-06-15,20240615,2024,Q2,6,Jun,202406,15,2024,FQ1,3,Saturday,True,False,1.242,1.068168168168168,1.3266648648648647
2024-06-16,20240616,2024,Q2,6,Jun,202406,16,2024,FQ1,3,Sunday,True,False,1.242,1.068355855855856,1.326897972972973
2024-06-17,20240617,2024,Q2,6,Jun,202406,17,2024,FQ1,3,Monday,False,False,1.08,1.0685435435435435,1.1540270270270272
2024-06-18,20240618,2024,Q2,6,Jun,202406,18,2024,FQ1,3,Tuesday,False,False,1.08,1.0687312312312311,1.1542297297297297
2024-06-19,20240619,2024,Q2,6,Jun,202406,19,2024,FQ1,3,Wednesday,False,False,1.08,1.0689189189189188,1.1544324324324324
2024-06-20,20240620,2024,Q2,6,Jun,202406,20,2024,FQ1,3,Thursday,False,False,1.08,1.0691066066066066,1.1546351351351352
2024-06-21,20240621,2024,Q2,6,Jun,202406,21,2024,FQ1,3,Friday,False,False,1.08,1.0692942942942942,1.1548378378378379
2024-06-22,20240622,2024,Q2,6,Jun,202406,22,2024,FQ1,3,Saturday,True,False,1.242,1.0694819819819819,1.3282966216216214
2024-06-23,20240623,2024,Q2,6,Jun,202406,23,2024,FQ1,3,Sunday,True,False,1.242,1.0696696696696697,1.3285297297297298
2024-06-24,20240624,2024,Q2,6,Jun,202406,24,2024,FQ1,3,Monday,False,False,1.08,1.0698573573573573,1.155445945945946
2024-06-25,20240625,2024,Q2,6,Jun,202406,25,2024,FQ1,3,Tuesday,False,False,1.08,1.070045045045045,1.1556486486486486
2024-06-26,20240626,2024,Q2,6,Jun,202406,26,2024,FQ1,3,Wednesday,False,False,1.08,1.0702327327327326,1.1558513513513513
2024-06-27,20240627,2024,Q2,6,Jun,202406,27,2024,FQ1,3,Thursday,False,False,1.08,1.0704204204204204,1.156054054054054
2024-06-28,20240628,2024,Q2,6,Jun,202406,28,2024,FQ1,3,Friday,False,False,1.08,1.070608108108108,1.1562567567567568
2024-06-29,20240629,2024,Q2,6,Jun,202406,29,2024,FQ1,3,Saturday,True,False,1.242,1.0707957957957956,1.3299283783783782
2024-06-30,20240630,2024,Q2,6,Jun,202406,30,2024,FQ1,3,Sunday,True,False,1.242,1.0709834834834835,1.3301614864864866
2024-07-01,20240701,2024,Q3,7,Jul,202407,1,2024,FQ2,4,Monday,False,False,1.12,1.071171171171171,1.1997117117117118
2024-07-02,20240702,2024,Q3,7,Jul,202407,2,2024,FQ2,4,Tuesday,False,False,1.12,1.0713588588588587,1.199921921921922
2024-07-03,20240703,2024,Q3,7,Jul,202407,3,2024,FQ2,4,Wednesday,False,False,1.12,1.0715465465465466,1.2001321321321323
2024-07-04,20240704,2024,Q3,7,Jul,202407,4,2024,FQ2,4,Thursday,False,False,1.12,1.0717342342342342,1.2003423423423425
2024-07-05,20240705,2024,Q3,7,Jul,202407,5,2024,FQ2,4,Friday,False,False,1.12,1.0719219219219218,1.2005525525525524
2024-07-06,20240706,2024,Q3,7,Jul,202407,6,2024,FQ2,4,Saturday,True,False,1.288,1.0721096096096097,1.3808771771771773
2024-07-07,20240707,2024,Q3,7,Jul,202407,7,2024,FQ2,4,Sunday,True,False,1.288,1.0722972972972973,1.381118918918919
2024-07-08,20240708,2024,Q3,7,Jul,202407,8,2024,FQ2,4,Monday,False,False,1.12,1.072484984984985,1.2011831831831832
2024-07-09,20240709,2024,Q3,7,Jul,202407,9,2024,FQ2,4,Tuesday,False,False,1.12,1.0726726726726725,1.2013933933933933
2024-07-10,20240710,2024,Q3,7,Jul,202407,10,2024,FQ2,4,Wednesday,False,False,1.12,1.0728603603603604,1.2016036036036037
2024-07-11,20240711,2024,Q3,7,Jul,202407,11,2024,FQ2,4,Thursday,False,False,1.12,1.073048048048048,1.201813813813814
2024-07-12,20240712,2024,Q3,7,Jul,202407,12,2024,FQ2,4,Friday,False,False,1.12,1.0732357357357356,1.202024024024024
2024-07-13,20240713,2024,Q3,7,Jul,202407,13,2024,FQ2,4,Saturday,True,False,1.288,1.0734234234234235,1.3825693693693695
2024-07-14,20240714,2024,Q3,7,Jul,202407,14,2024,FQ2,4,Sunday,True,False,1.288,1.073611111111111,1.382811111111111
2024-07-15,20240715,2024,Q3,7,Jul,202407,15,2024,FQ2,4,Monday,False,False,1.12,1.0737987987987987,1.2026546546546546
2024-07-16,20240716,2024,Q3,7,Jul,202407,16,2024,FQ2,4,Tuesday,False,False,1.12,1.0739864864864863,1.2028648648648648
2024-07-17,20240717,2024,Q3,7,Jul,202407,17,2024,FQ2,4,Wednesday,False,False,1.12,1.0741741741741742,1.2030750750750752
2024-07-18,20240718,2024,Q3,7,Jul,202407,18,2024,FQ2,4,Thursday,False,False,1.12,1.0743618618618618,1.2032852852852853
2024-07-19,20240719,2024,Q3,7,Jul,202407,19,2024,FQ2,4,Friday,False,False,1.12,1.0745495495495494,1.2034954954954955
2024-07-20,20240720,2024,Q3,7,Jul,202407,20,2024,FQ2,4,Saturday,True,False,1.288,1.0747372372372372,1.3842615615615617
2024-07-21,20240721,2024,Q3,7,Jul,202407,21,2024,FQ2,4,Sunday,True,False,1.288,1.0749249249249249,1.3845033033033032
2024-07-22,20240722,2024,Q3,7,Jul,202407,22,2024,FQ2,4,Monday,False,False,1.12,1.0751126126126125,1.204126126126126
2024-07-23,20240723,2024,Q3,7,Jul,202407,23,2024,FQ2,4,Tuesday,False,False,1.12,1.0753003003003003,1.2043363363363364
2024-07-24,20240724,2024,Q3,7,Jul,202407,24,2024,FQ2,4,Wednesday,False,False,1.12,1.075487987987988,1.2045465465465466
2024-07-25,20240725,2024,Q3,7,Jul,202407,25,2024,FQ2,4,Thursday,False,False,1.12,1.0756756756756756,1.2047567567567568
2024-07-26,20240726,2024,Q3,7,Jul,202407,26,2024,FQ2,4,Friday,False,False,1.12,1.0758633633633634,1.2049669669669671
2024-07-27,20240727,2024,Q3,7,Jul,202407,27,2024,FQ2,4,Saturday,True,False,1.288,1.076051051051051,1.3859537537537538
2024-07-28,20240728,2024,Q3,7,Jul,202407,28,2024,FQ2,4,Sunday,True,False,1.288,1.0762387387387387,1.3861954954954954
2024-07-29,20240729,2024,Q3,7,Jul,202407,29,2024,FQ2,4,Monday,False,False,1.12,1.0764264264264263,1.2055975975975974
2024-07-30,20240730,2024,Q3,7,Jul,202407,30,2024,FQ2,4,Tuesday,False,False,1.12,1.0766141141141141,1.2058078078078078
2024-07-31,20240731,2024,Q3,7,Jul,202407,31,2024,FQ2,4,Wednesday,False,False,1.12,1.0768018018018017,1.206018018018018
2024-08-01,20240801,2024,Q3,8,Aug,202408,1,2024,FQ2,5,Thursday,False,False,1.1,1.0769894894894894,1.1846884384384384
2024-08-02,20240802,2024,Q3,8,Aug,202408,2,2024,FQ2,5,Friday,False,False,1.1,1.0771771771771772,1.184894894894895
2024-08-03,20240803,2024,Q3,8,Aug,202408,3,2024,FQ2,5,Saturday,True,False,1.265,1.0773648648648648,1.3628665540540539
2024-08-04,20240804,2024,Q3,8,Aug,202408,4,2024,FQ2,5,Sunday,True,False,1.265,1.0775525525525524,1.3631039789789787
2024-08-05,20240805,2024,Q3,8,Aug,202408,5,2024,FQ2,5,Monday,False,False,1.1,1.07774024024024,1.1855142642642642
2024-08-06,20240806,2024,Q3,8,Aug,202408,6,2024,FQ2,5,Tuesday,False,False,1.1,1.077927927927928,1.1857207207207208
2024-08-07,20240807,2024,Q3,8,Aug,202408,7,2024,FQ2,5,Wednesday,False,False,1.1,1.0781156156156155,1.185927177177177
2024-08-08,20240808,2024,Q3,8,Aug,202408,8,2024,FQ2,5,Thursday,False,False,1.1,1.0783033033033032,1.1861336336336337
2024-08-09,20240809,2024,Q3,8,Aug,202408,9,2024,FQ2,5,Friday,False,False,1.1,1.078490990990991,1.1863400900900902
2024-08-10,20240810,2024,Q3,8,Aug,202408,10,2024,FQ2,5,Saturday,True,False,1.265,1.0786786786786786,1.3645285285285282
2024-08-11,20240811,2024,Q3,8,Aug,202408,11,2024,FQ2,5,Sunday,True,False,1.265,1.0788663663663662,1.364765953453453
2024-08-12,20240812,2024,Q3,8,Aug,202408,12,2024,FQ2,5,Monday,False,False,1.1,1.079054054054054,1.1869594594594597
2024-08-13,20240813,2024,Q3,8,Aug,202408,13,2024,FQ2,5,Tuesday,False,False,1.1,1.0792417417417417,1.187165915915916
2024-08-14,20240814,2024,Q3,8,Aug,202408,14,2024,FQ2,5,Wednesday,False,False,1.1,1.0794294294294293,1.1873723723723724
2024-08-15,20240815,2024,Q3,8,Aug,202408,15,2024,FQ2,5,Thursday,False,False,1.1,1.0796171171171172,1.187578828828829
2024-08-16,20240816,2024,Q3,8,Aug,202408,16,2024,FQ2,5,Friday,False,False,1.1,1.0798048048048048,1.1877852852852853
2024-08-17,20240817,2024,Q3,8,Aug,202408,17,2024,FQ2,5,Saturday,True,False,1.265,1.0799924924924924,1.3661905030030028
2024-08-18,20240818,2024,Q3,8,Aug,202408,18,2024,FQ2,5,Sunday,True,False,1.265,1.08018018018018,1.3664279279279277
2024-08-19,20240819,2024,Q3,8,Aug,202408,19,2024,FQ2,5,Monday,False,False,1.1,1.0803678678678679,1.1884046546546547
2024-08-20,20240820,2024,Q3,8,Aug,202408,20,2024,FQ2,5,Tuesday,False,False,1.1,1.0805555555555555,1.188611111111111
2024-08-21,20240821,2024,Q3,8,Aug,202408,21,2024,FQ2,5,Wednesday,False,False,1.1,1.0807432432432431,1.1888175675675676
2024-08-22,20240822,2024,Q3,8,Aug,202408,22,2024,FQ2,5,Thursday,False,False,1.1,1.080930930930931,1.1890240240240242
2024-08-23,20240823,2024,Q3,8,Aug,202408,23,2024,FQ2,5,Friday,False,False,1.1,1.0811186186186186,1.1892304804804805
2024-08-24,20240824,2024,Q3,8,Aug,202408,24,2024,FQ2,5,Saturday,True,False,1.265,1.0813063063063062,1.3678524774774772
2024-08-25,20240825,2024,Q3,8,Aug,202408,25,2024,FQ2,5,Sunday,True,False,1.265,1.0814939939939938,1.368089902402402
2024-08-26,20240826,2024,Q3,8,Aug,202408,26,2024,FQ2,5,Monday,False,False,1.1,1.0816816816816817,1.18984984984985
2024-08-27,20240827,2024,Q3,8,Aug,202408,27,2024,FQ2,5,Tuesday,False,False,1.1,1.0818693693693693,1.1900563063063063
2024-08-28,20240828,2024,Q3,8,Aug,202408,28,2024,FQ2,5,Wednesday,False,False,1.1,1.082057057057057,1.1902627627627627
2024-08-29,20240829,2024,Q3,8,Aug,202408,29,2024,FQ2,5,Thursday,False,False,1.1,1.0822447447447447,1.1904692192192192
2024-08-30,20240830,2024,Q3,8,Aug,202408,30,2024,FQ2,5,Friday,False,False,1.1,1.0824324324324324,1.1906756756756758
2024-08-31,20240831,2024,Q3,8,Aug,202408,31,2024,FQ2,5,Saturday,True,False,1.265,1.08262012012012,1.3695144519519518
2024-09-01,20240901,2024,Q3,9,Sep,202409,1,2024,FQ2,6,Sunday,True,False,1.15,1.0828078078078078,1.245228978978979
2024-09-02,20240902,2024,Q3,9,Sep,202409,2,2024,FQ2,6,Monday,False,False,1.0,1.0829954954954955,1.0829954954954955
2024-09-03,20240903,2024,Q3,9,Sep,202409,3,2024,FQ2,6,Tuesday,False,False,1.0,1.083183183183183,1.083183183183183
2024-09-04,20240904,2024,Q3,9,Sep,202409,4,2024,FQ2,6,Wednesday,False,False,1.0,1.083370870870871,1.083370870870871
2024-09-05,20240905,2024,Q3,9,Sep,202409,5,2024,FQ2,6,Thursday,False,False,1.0,1.0835585585585585,1.0835585585585585
2024-09-06,20240906,2024,Q3,9,Sep,202409,6,2024,FQ2,6,Friday,False,False,1.0,1.0837462462462462,1.0837462462462462
2024-09-07,20240907,2024,Q3,9,Sep,202409,7,2024,FQ2,6,Saturday,True,False,1.15,1.0839339339339338,1.2465240240240238
2024-09-08,20240908,2024,Q3,9,Sep,202409,8,2024,FQ2,6,Sunday,True,False,1.15,1.0841216216216216,1.2467398648648649
2024-09-09,20240909,2024,Q3,9,Sep,202409,9,2024,FQ2,6,Monday,False,False,1.0,1.0843093093093092,1.0843093093093092
2024-09-10,20240910,2024,Q3,9,Sep,202409,10,2024,FQ2,6,Tuesday,False,False,1.0,1.0844969969969969,1.0844969969969969
2024-09-11,20240911,2024,Q3,9,Sep,202409,11,2024,FQ2,6,Wednesday,False,False,1.0,1.0846846846846847,1.0846846846846847
2024-09-12,20240912,2024,Q3,9,Sep,202409,12,2024,FQ2,6,Thursday,False,False,1.0,1.0848723723723723,1.0848723723723723
2024-09-13,20240913,2024,Q3,9,Sep,202409,13,2024,FQ2,6,Friday,False,False,1.0,1.08506006006006,1.08506006006006
2024-09-14,20240914,2024,Q3,9,Sep,202409,14,2024,FQ2,6,Saturday,True,False,1.15,1.0852477477477476,1.2480349099099095
2024-09-15,20240915,2024,Q3,9,Sep,202409,15,2024,FQ2,6,Sunday,True,False,1.15,1.0854354354354354,1.2482507507507505
2024-09-16,20240916,2024,Q3,9,Sep,202409,16,2024,FQ2,6,Monday,False,False,1.0,1.085623123123123,1.085623123123123
2024-09-17,20240917,2024,Q3,9,Sep,202409,17,2024,FQ2,6,Tuesday,False,False,1.0,1.0858108108108107,1.0858108108108107
2024-09-18,20240918,2024,Q3,9,Sep,202409,18,2024,FQ2,6,Wednesday,False,False,1.0,1.0859984984984985,1.0859984984984985
2024-09-19,20240919,2024,Q3,9,Sep,202409,19,2024,FQ2,6,Thursday,False,False,1.0,1.0861861861861861,1.0861861861861861
