DateKey,ChannelID,Campaign,Sessions,Conversions,Spend
20220115,6,EM_02,15,1,0.0
20220115,6,EM_03,25,1,0.0
20220115,6,EM_04,22,1,0.0
20220115,6,EM_05,30,1,0.0
20220115,6,EM_06,27,1,0.0
20220115,6,EM_07,31,1,0.0
20220115,7,AFF_01,13,0,17.6
20220115,7,AFF_02,33,1,30.42
20220115,7,AFF_03,10,0,2.2
20220115,7,AFF_04,5,0,2.74
20220115,7,AFF_05,18,0,17.9
20220115,7,AFF_06,15,0,18.25
20220115,7,AFF_07,9,0,7.56
20220115,7,AFF_08,77,2,117.14
20220115,7,AFF_09,19,0,14.75
20220116,1,ONLINE STORE,1087,47,0.0
20220116,2,RETAIL,137,19,0.0
20220116,3,MKP_01,44,1,23.6
20220116,3,MKP_02,87,3,45.29
20220116,3,MKP_03,40,1,56.7
20220116,3,MKP_04,234,7,199.31
20220116,3,MKP_05,31,1,6.28
20220116,4,SEA_01,19,1,28.32
20220116,4,SEA_02,45,1,12.35
20220116,4,SEA_03,32,1,11.08
20220116,4,SEA_04,2,0,1.7
20220116,4,SEA_05,1,0,0.25
20220116,4,SEA_06,27,0,12.03
20220116,4,SEA_07,86,1,88.24
20220116,4,SEA_08,18,0,9.2
20220116,4,SEA_09,127,2,105.56
20220116,4,SEA_10,16,0,4.86
20220116,4,SEA_11,136,4,170.02
20220116,4,SEA_12,141,3,195.25
20220116,4,SEA_13,78,1,35.14
20220116,4,SEA_14,250,5,313.54
20220116,5,SOC_01,15,0,21.64
20220116,5,SOC_02,230,4,141.3
20220116,5,SOC_03,66,1,20.25
20220116,5,SOC_04,66,1,68.85
20220116,5,SOC_05,21,0,24.37
20220116,5,SOC_06,10,0,10.58
20220116,5,SOC_07,120,2,103.39
20220116,5,SOC_08,16,0,7.7
20220116,5,SOC_09,32,0,42.62
20220116,5,SOC_10,107,2,59.65
20220116,5,SOC_11,19,0,16.17
20220116,6,EM_01,118,4,0.0
20220116,6,EM_02,6,0,0.0
20220116,6,EM_03,34,2,0.0
20220116,6,EM_04,20,1,0.0
20220116,6,EM_05,15,1,0.0
20220116,6,EM_06,84,5,0.0
20220116,6,EM_07,31,1,0.0
20220116,7,AFF_01,46,1,42.67
20220116,7,AFF_02,19,0,8.05
20220116,7,AFF_03,26,0,5.8
20220116,7,AFF_04,17,0,12.73
20220116,7,AFF_05,5,0,4.09
20220116,7,AFF_06,1,0,1.06
20220116,7,AFF_07,18,0,4.86
20220116,7,AFF_08,16,0,19.87
20220116,7,AFF_09,21,0,21.05
20220117,1,ONLINE STORE,1084,36,0.0
20220117,2,RETAIL,106,16,0.0
20220117,3,MKP_01,26,1,28.47
20220117,3,MKP_02,9,0,6.29
20220117,3,MKP_03,241,5,143.51
20220117,3,MKP_04,11,0,13.24
20220117,3,MKP_05,67,2,29.37
20220117,4,SEA_01,31,1,8.26
20220117,4,SEA_02,7,0,7.01
20220117,4,SEA_03,179,3,62.39
20220117,4,SEA_04,12,0,13.14
20220117,4,SEA_05,16,0,21.5
20220117,4,SEA_06,111,2,38.05
20220117,4,SEA_07,94,2,90.08
20220117,4,SEA_08,67,1,51.7
20220117,4,SEA_09,5,0,1.74
20220117,4,SEA_10,39,1,44.67
20220117,4,SEA_11,8,0,9.46
20220117,4,SEA_12,1,0,0.23
20220117,4,SEA_13,13,0,12.3
20220117,4,SEA_14,16,0,13.99
20220117,5,SOC_01,81,1,21.0
20220117,5,SOC_02,52,1,29.1
20220117,5,SOC_03,20,0,21.82
20220117,5,SOC_04,118,2,28.75
20220117,5,SOC_05,29,0,25.1
20220117,5,SOC_06,72,1,63.35
20220117,5,SOC_07,23,0,24.29
20220117,5,SOC_08,14,0,4.43
20220117,5,SOC_09,20,0,19.62
20220117,5,SOC_10,7,0,3.34
20220117,5,SOC_11,285,3,218.46
20220117,6,EM_01,3,0,0.0
20220117,6,EM_02,1,0,0.0
20220117,6,EM_03,42,2,0.0
20220117,6,EM_04,106,5,0.0
20220117,6,EM_05,39,2,0.0
20220117,6,EM_06,4,0,0.0
20220117,6,EM_07,5,0,0.0
20220117,7,AFF_01,8,0,10.45
20220117,7,AFF_02,10,0,2.44
20220117,7,AFF_03,10,0,6.57
20220117,7,AFF_04,13,0,19.72
20220117,7,AFF_05,47,1,31.52
20220117,7,AFF_06,41,1,50.16
20220117,7,AFF_07,7,0,10.11
20220117,7,AFF_09,1,0,0.86
20220118,1,ONLINE STORE,1171,33,0.0
20220118,2,RETAIL,101,14,0.0
20220118,3,MKP_01,50,2,33.89
20220118,3,MKP_02,7,0,9.03
20220118,3,MKP_03,14,1,9.63
20220118,3,MKP_04,199,5,196.11
20220118,3,MKP_05,34,1,7.54
20220118,4,SEA_01,6,0,2.9
20220118,4,SEA_02,13,0,7.75
20220118,4,SEA_03,88,1,54.81
20220118,4,SEA_04,59,1,65.14
20220118,4,SEA_05,19,0,20.38
20220118,4,SEA_06,16,0,19.28
20220118,4,SEA_07,62,2,23.12
20220118,4,SEA_08,49,1,46.08
20220118,4,SEA_09,1,0,1.35
20220118,4,SEA_10,3,0,4.69
20220118,4,SEA_11,53,1,46.62
20220118,4,SEA_12,8,0,11.43
20220118,4,SEA_13,218,5,297.69
20220118,4,SEA_14,53,1,76.95
20220118,5,SOC_01,31,0,13.46
20220118,5,SOC_02,28,0,39.82
20220118,5,SOC_03,22,0,14.64
20220118,5,SOC_04,122,2,170.27
20220118,5,SOC_05,41,1,15.35
20220118,5,SOC_06,16,0,13.51
20220118,5,SOC_07,157,2,235.04
20220118,5,SOC_08,1,0,0.26
20220118,5,SOC_09,31,0,37.88
20220118,5,SOC_10,22,0,16.77
20220118,5,SOC_11,67,1,81.55
20220118,6,EM_01,14,1,0.0
20220118,6,EM_02,49,2,0.0
20220118,6,EM_03,18,1,0.0
20220118,6,EM_04,44,2,0.0
20220118,6,EM_05,25,1,0.0
20220118,6,EM_06,66,3,0.0
20220118,6,EM_07,55,3,0.0
20220118,7,AFF_01,36,1,28.88
20220118,7,AFF_02,1,0,0.8
20220118,7,AFF_03,18,0,24.4
20220118,7,AFF_04,5,0,4.55
20220118,7,AFF_05,45,1,18.79
20220118,7,AFF_06,37,1,35.85
20220118,7,AFF_07,53,1,51.8
20220118,7,AFF_08,3,0,2.66
20220118,7,AFF_09,14,0,9.49
20220119,1,ONLINE STORE,1120,34,0.0
20220119,2,RETAIL,65,6,0.0
20220119,3,MKP_01,55,1,68.04
20220119,3,MKP_02,133,5,48.59
20220119,3,MKP_03,72,2,74.1
20220119,3,MKP_04,13,0,14.35
20220119,3,MKP_05,138,3,145.08
20220119,4,SEA_01,9,0,8.3
20220119,4,SEA_02,75,1,59.46
20220119,4,SEA_03,24,1,17.03
20220119,4,SEA_04,57,2,22.67
20220119,4,SEA_05,136,4,181.67
20220119,4,SEA_06,12,0,18.84
20220119,4,SEA_07,3,0,3.8
20220119,4,SEA_08,12,0,16.34
20220119,4,SEA_09,26,1,5.24
20220119,4,SEA_10,169,4,49.13
20220119,4,SEA_11,6,0,4.41
20220119,4,SEA_12,81,1,51.65
20220119,4,SEA_13,98,2,116.29
20220119,4,SEA_14,29,0,40.5
20220119,5,SOC_01,5,0,3.02
20220119,5,SOC_02,8,0,6.0
20220119,5,SOC_03,110,1,111.73
20220119,5,SOC_04,57,1,25.99
20220119,5,SOC_05,166,2,36.45
20220119,5,SOC_06,82,1,84.59
20220119,5,SOC_07,15,0,19.08
20220119,5,SOC_08,12,0,7.68
20220119,5,SOC_09,27,0,29.83
20220119,5,SOC_10,31,0,29.41
20220119,5,SOC_11,21,0,23.68
20220119,6,EM_01,26,1,0.0
20220119,6,EM_02,19,1,0.0
20220119,6,EM_03,57,2,0.0
20220119,6,EM_04,1,0,0.0
20220119,6,EM_05,74,4,0.0
20220119,6,EM_06,3,0,0.0
20220119,6,EM_07,43,2,0.0
20220119,7,AFF_01,25,0,15.59
20220119,7,AFF_02,12,0,12.42
20220119,7,AFF_03,4,0,5.93
20220119,7,AFF_04,23,0,33.35
20220119,7,AFF_05,26,0,36.55
20220119,7,AFF_06,30,0,18.05
20220119,7,AFF_07,3,0,3.1
20220119,7,AFF_08,19,0,12.48
20220119,7,AFF_09,4,0,1.64
20220120,1,ONLINE STORE,1161,51,0.0
20220120,2,RETAIL,59,9,0.0
20220120,3,MKP_01,15,0,13.99
20220120,3,MKP_02,17,0,16.37
20220120,3,MKP_03,116,3,60.65
20220120,3,MKP_04,50,2,42.24
20220120,3,MKP_05,182,4,252.34
20220120,4,SEA_01,45,1,24.33
20220120,4,SEA_02,18,0,7.24
20220120,4,SEA_03,45,1,51.17
20220120,4,SEA_04,78,2,45.18
20220120,4,SEA_05,29,1,38.56
20220120,4,SEA_06,25,1,19.83
20220120,4,SEA_07,17,0,21.37
20220120,4,SEA_08,58,1,49.03
20220120,4,SEA_09,103,3,158.84
20220120,4,SEA_10,109,2,72.89
20220120,4,SEA_11,25,0,30.63
20220120,4,SEA_12,28,1,27.73
20220120,4,SEA_13,90,2,61.88
20220120,4,SEA_14,88,2,84.24
20220120,5,SOC_01,2,0,0.75
20220120,5,SOC_02,146,2,176.43
20220120,5,SOC_03,3,0,3.69
20220120,5,SOC_04,6,0,6.84
20220120,5,SOC_05,12,0,12.66
20220120,5,SOC_06,74,1,19.5
20220120,5,SOC_07,98,1,92.51
20220120,5,SOC_08,9,0,2.24
20220120,5,SOC_09,93,1,56.72
20220120,5,SOC_10,70,1,31.06
20220120,5,SOC_11,16,0,12.91
20220120,6,EM_01,28,2,0.0
20220120,6,EM_02,13,1,0.0
20220120,6,EM_03,54,3,0.0
20220120,6,EM_04,81,3,0.0
20220120,6,EM_06,25,1,0.0
20220120,7,AFF_01,3,0,0.95
20220120,7,AFF_02,18,0,6.26
20220120,7,AFF_03,6,0,3.57
20220120,7,AFF_04,28,1,21.68
20220120,7,AFF_05,54,1,29.16
20220120,7,AFF_06,21,0,15.22
20220120,7,AFF_07,5,0,7.41
20220120,7,AFF_08,33,1,39.67
20220120,7,AFF_09,7,0,1.41
20220121,1,ONLINE STORE,1188,32,0.0
20220121,2,RETAIL,75,8,0.0
20220121,3,MKP_01,38,1,55.7
20220121,3,MKP_02,34,1,35.54
20220121,3,MKP_03,90,2,122.97
20220121,3,MKP_04,122,3,72.65
20220121,3,MKP_05,55,1,46.74
20220121,4,SEA_01,59,1,14.87
20220121,4,SEA_02,137,2,167.64
20220121,4,SEA_03,64,2,93.86
20220121,4,SEA_04,11,0,12.44
20220121,4,SEA_05,37,1,23.02
20220121,4,SEA_06,15,0,15.13
20220121,4,SEA_07,117,3,133.22
20220121,4,SEA_08,57,1,84.24
20220121,4,SEA_09,31,1,32.58
20220121,4,SEA_10,63,1,95.64
20220121,4,SEA_11,83,2,111.65
20220121,4,SEA_12,131,3,62.73
20220121,4,SEA_13,46,1,41.45
20220121,4,SEA_14,54,1,24.77
20220121,5,SOC_01,15,0,22.47
20220121,5,SOC_02,6,0,1.51
20220121,5,SOC_03,151,2,225.05
20220121,5,SOC_04,2,0,2.56
20220121,5,SOC_05,12,0,14.31
20220121,5,SOC_06,108,2,131.32
20220121,5,SOC_07,18,0,19.11
20220121,5,SOC_08,93,1,138.18
20220121,5,SOC_09,131,2,163.67
20220121,5,SOC_10,2,0,2.49
20220121,5,SOC_11,36,1,50.75
20220121,6,EM_01,88,4,0.0
20220121,6,EM_02,4,0,0.0
20220121,6,EM_03,7,0,0.0
20220121,6,EM_04,16,1,0.0
20220121,6,EM_05,77,3,0.0
20220121,6,EM_06,13,1,0.0
20220121,6,EM_07,97,3,0.0
20220121,7,AFF_01,20,0,9.72
20220121,7,AFF_02,23,0,7.97
20220121,7,AFF_03,24,0,11.7
20220121,7,AFF_04,16,0,13.92
20220121,7,AFF_05,2,0,2.54
20220121,7,AFF_06,44,1,22.27
20220121,7,AFF_07,12,0,15.19
20220121,7,AFF_08,9,0,13.93
20220121,7,AFF_09,22,0,21.03
20220122,1,ONLINE STORE,1022,37,0.0
20220122,2,RETAIL,82,12,0.0
20220122,3,MKP_01,14,0,10.8
20220122,3,MKP_02,196,5,52.95
20220122,3,MKP_03,44,1,18.63
20220122,3,MKP_04,34,1,46.72
20220122,3,MKP_05,22,0,14.75
20220122,4,SEA_01,44,1,30.94
20220122,4,SEA_02,62,1,31.07
20220122,4,SEA_03,79,2,78.5
20220122,4,SEA_04,13,0,14.89
20220122,4,SEA_05,116,2,153.52
20220122,4,SEA_06,120,2,135.97
20220122,4,SEA_07,113,2,155.1
20220122,4,SEA_08,91,2,108.71
20220122,4,SEA_09,34,1,14.46
20220122,4,SEA_10,155,3,245.92
20220122,4,SEA_11,10,0,5.54
20220122,4,SEA_12,5,0,3.3
20220122,4,SEA_13,100,2,152.95
20220122,4,SEA_14,17,0,23.9
20220122,5,SOC_01,69,1,80.73
20220122,5,SOC_02,52,1,18.2
20220122,5,SOC_03,78,1,119.37
20220122,5,SOC_04,51,1,21.07
20220122,5,SOC_05,111,1,62.51
20220122,5,SOC_06,12,0,18.33
20220122,5,SOC_07,37,0,48.71
20220122,5,SOC_08,1,0,1.11
20220122,5,SOC_09,120,2,82.77
20220122,5,SOC_10,5,0,3.53
20220122,5,SOC_11,215,2,131.42
20220122,6,EM_01,1,0,0.0
20220122,6,EM_02,94,4,0.0
20220122,6,EM_03,31,1,0.0
20220122,6,EM_04,6,0,0.0
20220122,6,EM_05,38,1,0.0
20220122,6,EM_06,69,2,0.0
20220122,6,EM_07,31,1,0.0
20220122,7,AFF_01,1,0,0.88
20220122,7,AFF_02,14,0,13.1
20220122,7,AFF_03,23,1,17.08
20220122,7,AFF_04,19,0,9.13
20220122,7,AFF_05,31,1,24.15
20220122,7,AFF_06,2,0,1.13
20220122,7,AFF_07,46,1,58.01
20220122,7,AFF_08,20,0,21.48
20220122,7,AFF_09,13,0,14.43
20220123,1,ONLINE STORE,1087,49,0.0
20220123,2,RETAIL,76,7,0.0
20220123,3,MKP_01,16,0,25.11
20220123,3,MKP_02,117,3,170.14
20220123,3,MKP_03,71,2,90.59
20220123,3,MKP_04,63,2,49.67
20220123,3,MKP_05,198,7,278.58
20220123,4,SEA_01,22,1,19.88
20220123,4,SEA_02,18,0,18.25
20220123,4,SEA_03,3,0,4.7
20220123,4,SEA_04,15,0,13.68
20220123,4,SEA_05,76,2,96.43
20220123,4,SEA_06,296,5,307.62
20220123,4,SEA_07,74,2,60.27
20220123,4,SEA_08,53,1,17.68
20220123,4,SEA_09,60,2,32.36
20220123,4,SEA_10,67,1,105.02
20220123,4,SEA_11,227,4,352.68
20220123,4,SEA_12,61,1,54.29
20220123,4,SEA_13,3,0,0.66
20220123,4,SEA_14,63,1,66.78
20220123,5,SOC_01,52,1,11.53
20220123,5,SOC_02,103,1,136.56
20220123,5,SOC_03,12,0,11.22
20220123,5,SOC_04,37,1,55.77
20220123,5,SOC_05,147,2,146.8
20220123,5,SOC_06,23,0,29.24
20220123,5,SOC_07,137,2,93.37
20220123,5,SOC_08,7,0,7.44
20220123,5,SOC_09,94,1,21.27
20220123,5,SOC_10,3,0,0.91
20220123,5,SOC_11,85,1,62.22
20220123,6,EM_01,109,4,0.0
20220123,6,EM_02,9,0,0.0
20220123,6,EM_05,104,4,0.0
20220123,6,EM_06,68,2,0.0
20220123,6,EM_07,47,2,0.0
20220123,7,AFF_01,18,0,14.21
20220123,7,AFF_02,17,0,9.39
20220123,7,AFF_03,58,1,25.17
20220123,7,AFF_04,43,1,66.94
20220123,7,AFF_05,8,0,12.65
20220123,7,AFF_06,3,0,1.23
20220123,7,AFF_07,3,0,2.28
20220123,7,AFF_08,11,0,5.06
20220123,7,AFF_09,24,0,38.26
20220124,1,ONLINE STORE,807,25,0.0
20220124,2,RETAIL,93,9,0.0
20220124,3,MKP_01,77,2,33.77
20220124,3,MKP_02,59,1,61.77
20220124,3,MKP_03,7,0,11.0
20220124,3,MKP_04,109,3,50.38
20220124,3,MKP_05,95,3,130.44
20220124,4,SEA_01,85,2,119.89
20220124,4,SEA_02,103,2,24.41
20220124,4,SEA_03,26,0,14.7
20220124,4,SEA_04,20,0,12.35
20220124,4,SEA_05,27,1,41.92
20220124,4,SEA_06,58,1,84.62
20220124,4,SEA_07,17,0,17.6
20220124,4,SEA_08,231,5,122.32
20220124,4,SEA_09,16,0,10.06
20220124,4,SEA_10,5,0,4.93
20220124,4,SEA_11,4,0,4.62
20220124,4,SEA_12,123,2,119.24
20220124,4,SEA_13,57,1,73.1
20220124,4,SEA_14,66,1,74.36
20220124,5,SOC_01,8,0,9.25
20220124,5,SOC_02,37,1,52.68
20220124,5,SOC_03,6,0,7.52
20220124,5,SOC_04,165,2,130.78
20220124,5,SOC_05,36,1,55.85
20220124,5,SOC_06,10,0,14.41
20220124,5,SOC_07,43,1,62.58
20220124,5,SOC_08,90,1,106.76
20220124,5,SOC_09,46,1,44.22
20220124,5,SOC_10,9,0,10.59
20220124,5,SOC_11,19,0,9.57
20220124,6,EM_01,11,0,0.0
20220124,6,EM_02,17,1,0.0
20220124,6,EM_03,10,0,0.0
20220124,6,EM_04,9,0,0.0
20220124,6,EM_05,112,7,0.0
20220124,6,EM_06,65,3,0.0
20220124,6,EM_07,80,3,0.0
20220124,7,AFF_01,42,1,55.17
20220124,7,AFF_02,2,0,0.46
20220124,7,AFF_03,44,1,28.16
20220124,7,AFF_04,28,1,34.67
20220124,7,AFF_05,29,1,29.33
20220124,7,AFF_06,5,0,7.89
20220124,7,AFF_07,8,0,4.44
20220124,7,AFF_08,11,0,2.9
20220124,7,AFF_09,38,1,49.12
20220125,1,ONLINE STORE,1217,45,0.0
20220125,2,RETAIL,107,11,0.0
20220125,3,MKP_01,187,5,230.31
20220125,3,MKP_02,2,0,2.36
20220125,3,MKP_03,94,3,93.9
20220125,3,MKP_04,17,1,10.42
20220125,3,MKP_05,86,3,120.14
20220125,4,SEA_01,20,0,26.36
20220125,4,SEA_02,212,4,148.34
20220125,4,SEA_03,41,1,32.1
20220125,4,SEA_04,39,1,25.17
20220125,4,SEA_05,24,1,24.78
20220125,4,SEA_06,94,2,94.65
20220125,4,SEA_07,100,2,89.33
20220125,4,SEA_08,13,0,20.39
20220125,4,SEA_09,91,2,64.0
20220125,4,SEA_10,32,1,50.51
20220125,4,SEA_11,71,1,77.18
20220125,4,SEA_12,17,0,11.1
20220125,4,SEA_13,13,0,14.93
20220125,4,SEA_14,16,0,15.22
20220125,5,SOC_01,33,0,9.43
20220125,5,SOC_02,26,0,21.36
20220125,5,SOC_03,10,0,4.05
20220125,5,SOC_04,13,0,8.23
20220125,5,SOC_05,103,1,68.94
20220125,5,SOC_06,31,0,21.73
20220125,5,SOC_07,9,0,12.78
20220125,5,SOC_08,108,2,172.27
20220125,5,SOC_09,23,0,9.71
20220125,5,SOC_10,37,1,27.76
20220125,5,SOC_11,64,1,59.75
20220125,6,EM_01,64,3,0.0
20220125,6,EM_02,5,0,0.0
20220125,6,EM_03,18,1,0.0
20220125,6,EM_04,4,0,0.0
20220125,6,EM_05,31,1,0.0
20220125,6,EM_06,85,3,0.0
20220125,6,EM_07,9,0,0.0
20220125,7,AFF_01,28,0,30.03
20220125,7,AFF_02,21,0,27.95
20220125,7,AFF_03,8,0,7.04
20220125,7,AFF_04,14,0,11.35
20220125,7,AFF_05,21,0,4.6
20220125,7,AFF_06,19,0,24.02
20220125,7,AFF_07,6,0,3.59
20220125,7,AFF_08,35,1,13.45
20220125,7,AFF_09,1,0,0.41
20220126,1,ONLINE STORE,973,29,0.0
20220126,2,RETAIL,79,11,0.0
20220126,3,MKP_01,97,3,142.41
20220126,3,MKP_02,31,1,42.82
20220126,3,MKP_03,175,5,58.35
20220126,3,MKP_04,38,1,45.31
20220126,3,MKP_05,22,1,28.2
20220126,4,SEA_01,14,0,7.24
20220126,4,SEA_02,90,1,49.84
20220126,4,SEA_03,14,0,12.76
20220126,4,SEA_04,8,0,2.46
20220126,4,SEA_05,85,2,64.92
20220126,4,SEA_06,13,0,5.35
20220126,4,SEA_07,29,1,9.82
20220126,4,SEA_08,224,4,223.68
20220126,4,SEA_09,22,0,29.7
20220126,4,SEA_10,70,1,66.35
20220126,4,SEA_11,3,0,1.11
20220126,4,SEA_12,50,1,22.48
20220126,4,SEA_13,61,2,80.11
20220126,4,SEA_14,26,0,29.8
20220126,5,SOC_02,70,1,77.17
20220126,5,SOC_03,35,0,41.06
20220126,5,SOC_04,26,0,28.75
20220126,5,SOC_05,16,0,18.48
20220126,5,SOC_06,147,2,177.34
20220126,5,SOC_07,67,1,15.74
20220126,5,SOC_08,13,0,16.54
20220126,5,SOC_09,71,1,89.65
20220126,5,SOC_10,14,0,19.88
20220126,5,SOC_11,13,0,8.71
20220126,6,EM_01,11,0,0.0
20220126,6,EM_02,18,1,0.0
20220126,6,EM_03,25,1,0.0
20220126,6,EM_04,49,2,0.0
20220126,6,EM_05,60,3,0.0
20220126,6,EM_06,40,1,0.0
20220126,6,EM_07,1,0,0.0
20220126,7,AFF_01,8,0,3.05
20220126,7,AFF_02,92,1,69.59
20220126,7,AFF_03,7,0,7.2
20220126,7,AFF_04,6,0,7.05
20220126,7,AFF_05,26,0,34.64
20220126,7,AFF_06,19,0,16.68
20220126,7,AFF_07,20,0,6.33
20220126,7,AFF_08,1,0,1.39
20220126,7,AFF_09,12,0,11.47
20220127,1,ONLINE STORE,941,31,0.0
20220127,2,RETAIL,63,7,0.0
20220127,3,MKP_01,37,1,43.8
20220127,3,MKP_02,58,2,82.37
20220127,3,MKP_03,160,5,39.68
20220127,3,MKP_04,31,1,14.54
20220127,3,MKP_05,91,3,65.47
20220127,4,SEA_01,84,2,113.07
20220127,4,SEA_02,20,0,23.07
20220127,4,SEA_03,25,1,5.46
20220127,4,SEA_04,42,1,64.35
20220127,4,SEA_05,66,2,37.85
20220127,4,SEA_06,120,3,63.64
20220127,4,SEA_07,45,1,28.15
20220127,4,SEA_08,200,5,78.87
20220127,4,SEA_09,33,1,17.6
20220127,4,SEA_10,80,2,69.04
20220127,4,SEA_11,19,0,6.27
20220127,4,SEA_12,111,2,109.76
20220127,4,SEA_13,35,1,25.11
20220127,4,SEA_14,5,0,5.27
20220127,5,SOC_01,7,0,2.4
20220127,5,SOC_02,119,1,151.03
20220127,5,SOC_03,84,1,115.62
20220127,5,SOC_04,34,0,20.75
20220127,5,SOC_05,30,0,29.09
20220127,5,SOC_06,30,1,7.79
20220127,5,SOC_07,7,0,8.31
20220127,5,SOC_08,56,1,30.72
20220127,5,SOC_09,32,0,46.95
20220127,5,SOC_10,32,0,25.16
20220127,5,SOC_11,26,0,31.72
20220127,6,EM_01,95,3,0.0
20220127,6,EM_02,45,2,0.0
20220127,6,EM_03,5,0,0.0
20220127,6,EM_04,30,1,0.0
20220127,6,EM_05,73,3,0.0
20220127,6,EM_06,2,0,0.0
20220127,6,EM_07,57,2,0.0
20220127,7,AFF_01,3,0,4.07
20220127,7,AFF_02,23,1,29.55
20220127,7,AFF_03,59,1,17.23
20220127,7,AFF_04,3,0,2.44
20220127,7,AFF_05,33,1,11.55
20220127,7,AFF_06,7,0,4.24
20220127,7,AFF_07,12,0,16.27
20220127,7,AFF_08,11,0,16.74
20220127,7,AFF_09,13,0,5.63
20220128,1,ONLINE STORE,1032,26,0.0
20220128,2,RETAIL,91,11,0.0
20220128,3,MKP_01,87,3,54.3
20220128,3,MKP_02,16,0,7.79
20220128,3,MKP_03,99,3,112.97
20220128,3,MKP_04,45,1,34.24
20220128,3,MKP_05,148,4,142.71
20220128,4,SEA_01,27,1,24.07
20220128,4,SEA_02,49,1,46.94
20220128,4,SEA_03,30,1,11.46
20220128,4,SEA_04,144,2,226.83
20220128,4,SEA_05,36,1,44.02
20220128,4,SEA_06,28,1,28.66
20220128,4,SEA_07,45,1,60.51
20220128,4,SEA_08,34,1,41.58
20220128,4,SEA_09,31,1,31.17
20220128,4,SEA_10,95,2,138.94
20220128,4,SEA_11,8,0,5.42
20220128,4,SEA_12,23,0,27.41
20220128,4,SEA_13,36,1,37.73
20220128,4,SEA_14,53,2,52.08
20220128,5,SOC_01,125,1,49.89
20220128,5,SOC_02,13,0,12.07
20220128,5,SOC_03,20,0,16.87
20220128,5,SOC_04,34,1,49.13
20220128,5,SOC_05,142,1,60.45
20220128,5,SOC_06,42,0,37.09
20220128,5,SOC_07,8,0,7.53
20220128,5,SOC_08,12,0,8.51
20220128,5,SOC_09,40,1,40.3
20220128,5,SOC_10,42,0,27.6
20220128,5,SOC_11,1,0,0.22
20220128,6,EM_01,56,3,0.0
20220128,6,EM_02,12,0,0.0
20220128,6,EM_03,32,1,0.0
20220128,6,EM_04,29,1,0.0
20220128,6,EM_05,5,0,0.0
20220128,6,EM_06,51,2,0.0
20220128,6,EM_07,37,2,0.0
20220128,7,AFF_01,9,0,13.23
20220128,7,AFF_02,23,0,11.84
20220128,7,AFF_03,19,0,15.43
20220128,7,AFF_04,2,0,2.65
20220128,7,AFF_05,7,0,4.94
20220128,7,AFF_06,39,1,55.49
20220128,7,AFF_07,18,0,9.94
20220128,7,AFF_08,3,0,3.37
20220128,7,AFF_09,13,0,15.92
20220129,1,ONLINE STORE,1301,41,0.0
20220129,2,RETAIL,96,12,0.0
20220129,3,MKP_01,103,3,80.1
20220129,3,MKP_02,88,2,121.76
20220129,3,MKP_03,126,4,70.55
20220129,3,MKP_04,16,0,20.25
20220129,3,MKP_05,71,2,18.57
20220129,4,SEA_01,18,0,25.53
20220129,4,SEA_02,29,0,33.65
20220129,4,SEA_03,31,1,31.24
20220129,4,SEA_04,49,1,60.05
20220129,4,SEA_05,123,2,40.58
20220129,4,SEA_06,5,0,1.05
20220129,4,SEA_07,24,1,26.42
20220129,4,SEA_08,39,1,8.31
20220129,4,SEA_09,22,1,23.35
20220129,4,SEA_10,91,2,115.57
20220129,4,SEA_11,133,4,44.54
20220129,4,SEA_12,110,2,85.94
20220129,4,SEA_13,9,0,7.33
20220129,4,SEA_14,45,1,37.21
20220129,5,SOC_01,12,0,12.57
20220129,5,SOC_02,198,3,44.74
20220129,5,SOC_03,55,1,70.69
20220129,5,SOC_04,113,1,126.69
20220129,5,SOC_05,128,2,134.2
20220129,5,SOC_06,28,0,43.52
20220129,5,SOC_07,25,0,25.88
20220129,5,SOC_08,11,0,13.73
20220129,5,SOC_09,19,0,26.5
20220129,5,SOC_10,8,0,7.91
20220129,5,SOC_11,32,0,21.94
20220129,6,EM_01,90,5,0.0
20220129,6,EM_02,6,0,0.0
20220129,6,EM_03,11,0,0.0
20220129,6,EM_04,34,2,0.0
20220129,6,EM_05,4,0,0.0
20220129,6,EM_06,59,3,0.0
20220129,6,EM_07,36,2,0.0
20220129,7,AFF_01,6,0,1.27
20220129,7,AFF_02,17,0,7.59
20220129,7,AFF_03,43,1,61.76
20220129,7,AFF_04,58,1,74.66
20220129,7,AFF_05,14,0,15.09
20220129,7,AFF_06,2,0,2.62
20220129,7,AFF_07,9,0,12.03
20220129,7,AFF_08,1,0,0.45
20220129,7,AFF_09,37,1,35.09
20220130,1,ONLINE STORE,1079,38,0.0
20220130,2,RETAIL,79,10,0.0
20220130,3,MKP_01,56,1,87.92
20220130,3,MKP_02,54,2,60.96
20220130,3,MKP_03,62,2,67.05
20220130,3,MKP_04,20,1,12.01
20220130,3,MKP_05,235,7,368.9
20220130,4,SEA_01,9,0,11.77
20220130,4,SEA_02,36,1,37.3
20220130,4,SEA_03,45,1,68.5
20220130,4,SEA_04,45,1,27.45
20220130,4,SEA_05,140,3,89.43
20220130,4,SEA_06,4,0,1.73
20220130,4,SEA_07,33,1,13.54
20220130,4,SEA_08,187,3,284.43
20220130,4,SEA_09,163,3,195.64
20220130,4,SEA_10,131,2,123.61
20220130,4,SEA_11,7,0,8.57
20220130,4,SEA_12,174,4,85.43
